URL,Size(kB),No of Outlinks,Content Type
https://www.nytimes.com/by/kaitlin-roberts,614,48,text/html
https://www.nytimes.com/live/2021/09/15/us/climate-change,685,75,text/html
https://www.nytimes.com/2021/08/25/us/dixie-fire-taylorsville.html,427,50,text/html
https://www.nytimes.com/by/annie-correal,587,54,text/html
https://www.nytimes.com/2021/08/19/travel/travel-covid-vaccine-proof.html,444,66,text/html
https://www.nytimes.com/2021/09/16/travel/biden-airplanes-trains-executive-order.html,402,58,text/html
https://www.nytimes.com/2021/09/14/science/spacex-launch-mission-inspiration4.html,516,57,text/html
https://www.nytimes.com/es/2021/09/15/espanol/lanzamiento-inspiration4-astronautas.html,492,56,text/html
https://www.nytimes.com/2021/09/13/travel/glacier-caves.html,577,57,text/html
https://www.nytimes.com/2021/08/18/travel/blindsided-abroad-vaccinated-but-testing-positive-on-a-trip-to-europe.html,421,55,text/html
https://www.nytimes.com/column/tripped-up,267,55,text/html
https://www.nytimes.com/2021/08/04/world/who-covid-vaccine-boosters.html,521,83,text/html
https://www.nytimes.com/2021/07/20/nyregion/mandatory-vaccine-public-hospitals.html,449,70,text/html
https://www.nytimes.com/article/india-coronavirus-cases-deaths.html,474,70,text/html
https://www.nytimes.com/live/2021/09/13/world/covid-delta-variant-vaccine/biden-will-call-for-70-percent-of-the-world-to-be-vaccinated-against-covid,1024,215,text/html
https://www.nytimes.com/2021/07/21/health/covid-vaccine-hospitals.html,500,79,text/html
https://www.nytimes.com/interactive/2021/09/14/us/covid-hospital-icu-south.html,351,50,text/html
https://www.nytimes.com/2021/08/30/world/asia/afghanistan-us-occupation-ends.html,573,78,text/html
https://www.nytimes.com/2021/07/13/nyregion/nyc-subway-delays-worker-shortage.html,444,52,text/html
https://www.nytimes.com/by/madeleine-ngo,368,53,text/html
https://www.nytimes.com/2021/05/03/business/economy/commodity-shortages-inflation.html,433,58,text/html
https://www.nytimes.com/2021/08/10/us/politics/infrastructure-bill-passes.html,555,59,text/html
https://www.nytimes.com/2021/05/29/business/economy/new-home-building-suburbs.html,462,63,text/html
https://www.nytimes.com/2021/09/13/podcasts/the-daily/joe-biden-vaccine-mandates-coronavirus.html?action=click&module=audio-series-bar&region=header&pgtype=Article,845,89,text/html
https://www.nytimes.com/2021/09/15/podcasts/the-daily/mexico-abortion-supreme-court.html?action=click&module=audio-series-bar&region=header&pgtype=Article,764,87,text/html
https://www.nytimes.com/2021/09/17/podcasts/the-daily/broadway-returns-six-musical.html?action=click&module=audio-series-bar&region=header&pgtype=Article,1024,74,text/html
https://www.nytimes.com/by/bianca-giaever,683,56,text/html
https://www.nytimes.com/2021/09/07/podcasts/the-daily/afghanistan-taliban-government.html?action=click&module=audio-series-bar&region=header&pgtype=Article,994,92,text/html
https://www.nytimes.com/es/spotlight/especial,198,42,text/html
https://www.nytimes.com/2021/09/08/technology/batteries-new-technology.html,383,52,text/html
https://www.nytimes.com/2021/09/14/world/europe/russia-election-domestic-violence.html,436,58,text/html
https://www.nytimes.com/2021/08/23/health/pfizer-vaccine-approval-fda.html,471,74,text/html
https://www.nytimes.com/2021/07/08/opinion/republican-party-crisis.html,353,60,text/html
https://www.nytimes.com/by/bret-stephens,341,57,text/html
https://www.nytimes.com/by/gail-collins,343,56,text/html
https://www.nytimes.com/2021/04/28/opinion/biden-democrats-race-class.html,569,76,text/html
https://www.nytimes.com/2021/03/27/opinion/sunday/biden-press-conference-republicans-voting-rights.html,370,59,text/html
https://www.nytimes.com/2021/01/21/opinion/biden-inauguration-democrats.html,513,57,text/html
https://www.nytimes.com/2018/06/06/arts/music/tierra-whack-whack-world-interview.html,340,47,text/html
https://www.nytimes.com/2014/06/01/arts/music/parquet-courts-proudly-hews-to-tradition.html,297,46,text/html
https://www.nytimes.com/by/michael-gold,444,55,text/html
https://www.nytimes.com/by/winnie-hu,647,55,text/html
https://www.nytimes.com/2017/10/06/climate/tokyo-floods.html,392,54,text/html
https://www.nytimes.com/interactive/2019/02/11/nyregion/nyc-subway-access.html,244,39,text/html
https://www.nytimes.com/by/anne-barnard,603,57,text/html
https://www.nytimes.com/2021/07/22/climate/subway-design-flooding-china.html,505,65,text/html
https://www.nytimes.com/2021/08/10/business/economy/china-evergrande-debt-property.html,412,52,text/html
https://www.nytimes.com/by/cao-li,425,64,text/html
https://www.nytimes.com/by/alexandra-stevenson,384,62,text/html
https://www.nytimes.com/2021/09/14/business/china-evergrande-advisers.html,337,54,text/html
https://www.nytimes.com/2021/09/10/business/evergrande-debt-crisis.html?name=styln-business-live&region=BELOW_MAIN_CONTENT&block=storyline_footer_reporter_recirc&action=click&pgtype=Article&variant=1_reporter_new,446,56,text/html
https://www.nytimes.com/2021/09/07/t-magazine/carla-sozzani-home-design.html,342,45,text/html
https://www.nytimes.com/2021/09/06/t-magazine/parties-twenties-pandemic-quarantine.html,378,47,text/html
https://www.nytimes.com/2021/09/07/t-magazine/tangier-morocco-home-design.html,389,46,text/html
https://www.nytimes.com/section/t-magazine/art,622,101,text/html
https://www.nytimes.com/section/t-magazine/fashion,651,100,text/html
https://www.nytimes.com/2021/09/20/t-magazine/valerio-olgiati-architecture.html,492,62,text/html
https://www.nytimes.com/2021/09/10/t-magazine/incense-loss-smell.html,335,49,text/html
https://www.nytimes.com/section/t-magazine/design,628,100,text/html
https://www.nytimes.com/2021/09/08/t-magazine/trancoso-brazil-home-design.html,413,48,text/html
https://www.nytimes.com/2021/08/31/t-magazine/salad-nicoise-recipe-cooking.html,427,47,text/html
https://www.nytimes.com/section/t-magazine/food,535,99,text/html
https://www.nytimes.com/issue/t-magazine/2021/02/05/ts-feb-21-womens-fashion-issue,479,76,text/html
https://www.nytimes.com/2021/09/09/t-magazine/giancarlo-valle-design.html,374,47,text/html
https://www.nytimes.com/2021/09/02/t-magazine/cheval-blanc-paris-dolce-casa.html,424,80,text/html
https://www.nytimes.com/2021/09/16/t-magazine/hotel-motto-basil-kincaid.html,394,53,text/html
https://www.nytimes.com/2021/09/06/t-magazine/wild-party-roaring-twenties.html,604,71,text/html
https://www.nytimes.com/2021/09/09/t-magazine/green-watches-fall-fashion.html,295,45,text/html
https://www.nytimes.com/section/t-magazine/entertainment,479,89,text/html
https://www.nytimes.com/interactive/2020/t-magazine/past-issues.html,369,302,text/html
https://www.nytimes.com/2021/09/09/t-magazine/fall-fashion-pastoral-gothic-americana.html,329,61,text/html
https://www.nytimes.com/2021/09/07/t-magazine/burgundy-shoes-bags.html,348,48,text/html
https://www.nytimes.com/newsletters/t-list,89,36,text/html
https://www.nytimes.com/2021/09/10/t-magazine/incense-guide.html,382,62,text/html
https://www.nytimes.com/2021/09/10/t-magazine/louis-vuitton-travel-case.html,265,43,text/html
https://www.nytimes.com/issue/t-magazine/2021/03/14/ts-march-28-design-issue,426,74,text/html
https://www.nytimes.com/newsletters,83,33,text/html
https://www.nytimes.com/es/2021/06/04/espanol/miami-cambio-climatico.html,485,66,text/html
https://www.nytimes.com/2021/09/13/dining/wine-school-white-blends.html,407,60,text/html
https://www.nytimes.com/interactive/2021/09/16/dining/september-matchmaker.html,251,43,text/html
https://www.nytimes.com/section/food/drinks,565,91,text/html
https://www.nytimes.com/2021/09/15/at-home/newsletter.html,361,53,text/html
https://www.nytimes.com/2021/09/09/dining/wellness-industrial-complex-maintenance-phase.html,403,60,text/html
https://www.nytimes.com/2021/09/20/dining/look-before-you-cook.html,355,66,text/html
https://www.nytimes.com/reviews/dining,229,72,text/html
https://www.nytimes.com/newsletters/signup/CK,89,36,text/html
https://www.nytimes.com/2021/09/15/dining/a-menu-for-midweek.html,356,66,text/html
https://www.nytimes.com/2021/09/16/dining/fall-recipes.html,563,75,text/html
https://www.nytimes.com/2021/09/16/dining/easy-weeknight-dals.html,349,52,text/html
https://www.nytimes.com/2021/09/13/dining/wine-school-assignment-chablis.html,354,62,text/html
https://www.nytimes.com/2021/09/14/dining/drinks/wine-guide.html,558,71,text/html
https://www.nytimes.com/2021/09/17/dining/chicken-steam-roast-recipe-wedding-dish.html,296,50,text/html
https://www.nytimes.com/2021/09/19/dining/what-to-cook-this-week.html,365,66,text/html
https://www.nytimes.com/2021/09/14/dining/okazu-chili-miso.html,291,52,text/html
https://www.nytimes.com/2021/09/17/dining/weeknight-recipes-pesto-pasta.html,401,59,text/html
https://www.nytimes.com/2021/09/14/dining/nyc-restaurant-news.html,451,64,text/html
https://www.nytimes.com/2021/09/17/dining/drinks/columbia-gorge-wine.html,549,68,text/html
https://www.nytimes.com/2021/07/12/style/elizabeth-hurley-talks-about-comedy-and-swimsuits.html,488,53,text/html
https://www.nytimes.com/2021/09/10/style/alec-baldwin-anna-wintour-and-billie-jean-king-serve-aces.html,399,45,text/html
https://www.nytimes.com/section/style/self-care,1024,207,text/html
https://www.nytimes.com/section/fashion/weddings,883,146,text/html
https://www.nytimes.com/2021/08/27/fashion/flo-rida-ll-cool-j-and-star-jones-at-the-angel-ball-in-the-hamptons.html,405,45,text/html
https://www.nytimes.com/2021/09/17/style/lauren-annunziata-gabriel-piscione-wedding.html,329,41,text/html
https://www.nytimes.com/column/scene-city,269,55,text/html
https://www.nytimes.com/2021/09/18/style/emmanuel-olunkwa-pin-up-magazine.html,337,53,text/html
https://www.nytimes.com/2021/09/17/style/kassie-edwards-michael-ruxsaksriskul-weddings.html,444,46,text/html
https://www.nytimes.com/2021/07/09/style/regina-king-and-bradley-cooper-party-for-the-moth.html,392,40,text/html
https://www.nytimes.com/2021/09/10/style/modern-love-an-anxious-person-tries-to-be-chill.html,418,54,text/html
https://www.nytimes.com/2021/09/18/style/jeff-probst-survivor.html,381,44,text/html
https://www.nytimes.com/slideshow/2021/09/14/style/met-gala-after-party-photos.html,526,13,text/html
https://www.nytimes.com/2021/09/18/style/covid-antibodies-calories.html,345,50,text/html
https://www.nytimes.com/2021/09/17/style/mariama-diallo-benjamin-dickinson-wedding.html,338,43,text/html
https://www.nytimes.com/2021/09/17/style/jen-psaki-biden-press-secretary.html,471,66,text/html
https://www.nytimes.com/2021/09/17/style/jamie-drucker-scott-huber-wedding.html,327,41,text/html
https://www.nytimes.com/2021/09/18/style/having-trouble-finding-your-soul-mate-let-mom-do-it-for-you.html,355,56,text/html
https://www.nytimes.com/2021/07/16/books/review/podcast-razorblade-tears-s-a-cosby-murderous-dr-cream-dean-jobb.html?action=click&module=audio-series-bar&region=header&pgtype=Article,363,84,text/html
https://www.nytimes.com/2021/09/03/books/review/podcast-andrew-sullivan-out-on-a-limb-leila-slimani-country-of-others.html?action=click&module=audio-series-bar&region=header&pgtype=Article,364,86,text/html
https://www.nytimes.com/2018/08/03/books/review/how-to-listen-to-the-book-review-podcast.html,221,44,text/html
https://www.nytimes.com/2021/08/06/books/review/podcast-katie-kitamura-intimacies-james-lapine-Stephen-Sondheim-putting-it-together.html?action=click&module=audio-series-bar&region=header&pgtype=Article,361,84,text/html
https://www.nytimes.com/2021/03/31/business/economy/biden-infrastructure-plan.html,597,62,text/html
https://www.nytimes.com/interactive/2021/07/28/upshot/infrastructure-breakdown.html,200,54,text/html
https://www.nytimes.com/2021/08/02/us/politics/infrastructure-bill.html,508,64,text/html
https://www.nytimes.com/wirecutter/reviews/best-portable-document-scanner/,408,255,text/html
https://www.nytimes.com/wirecutter/reviews/best-online-fax-services/,289,246,text/html
https://www.nytimes.com/wirecutter/reviews/best-all-in-one-printer/,346,238,text/html
https://www.nytimes.com/wirecutter/reviews/best-photo-inkjet-printer/,268,239,text/html
https://www.nytimes.com/wirecutter/reviews/best-home-3d-printer/,327,261,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-cheap-scanner/,279,231,text/html
https://www.nytimes.com/2021/09/01/briefing/delta-peak-covid-caseload.html,608,92,text/html
https://www.nytimes.com/interactive/2021/09/17/briefing/news-quiz-newsom-recall-norm-macdonald.html,999,34,text/html
https://www.nytimes.com/2021/09/19/us/texas-beto-governors-race.html,335,47,text/html
https://www.nytimes.com/2021/08/22/health/coronavirus-covid-usa.html,506,71,text/html
https://www.nytimes.com/2018/06/26/smarter-living/how-to-clean-your-filthy-disgusting-laptop.html,299,47,text/html
https://www.nytimes.com/newsletters/morning-briefing,89,36,text/html
https://www.nytimes.com/2021/09/19/world/spain-covid-restrictions.html,613,69,text/html
https://www.nytimes.com/2016/10/30/style/smartphones-iphone-marriage-husbands-wives-technology.html,395,44,text/html
https://www.nytimes.com/es/2021/05/21/espanol/menos-tecnologia.html,316,52,text/html
https://www.nytimes.com/live/2021/well-fresh-start-challenge?action=click&pgtype=Article&module&state=default&region=header&context=breakout_link_back_to_briefing,905,99,text/html
https://www.nytimes.com/2018/05/23/well/mind/how-nighttime-tablet-and-phone-use-disturbs-sleep.html,252,44,text/html
https://www.nytimes.com/by/tara-parker-pope,337,57,text/html
https://www.nytimes.com/2016/10/31/well/mind/what-keeps-kids-up-at-night-it-could-be-their-cellphone.html,247,42,text/html
https://www.nytimes.com/2020/07/15/technology/personaltech/youre-doomscrolling-again-heres-how-to-snap-out-of-it.html,394,49,text/html
https://www.nytimes.com/2011/05/18/nyregion/elaines-legendary-new-york-hangout-to-close.html,293,42,text/html
https://www.nytimes.com/by/marc-tracy,372,55,text/html
https://www.nytimes.com/live/2021/09/20/business/economy-stock-market-news?action=click&pgtype=Article&module&state=default&region=header&context=breakout_link_back_to_briefing,787,89,text/html
https://www.nytimes.com/interactive/2016/01/15/style/canada-justin-trudeau-cool.html,172,58,text/html
https://www.nytimes.com/2017/06/27/fashion/socks-justin-trudeau-canada.html,364,54,text/html
https://www.nytimes.com/2021/08/15/world/americas/canada-trudeau-election-covid.html,397,62,text/html
https://www.nytimes.com/2020/08/23/world/canada/canada-conservatives-trudeau-leader.html?searchResultPosition=16,409,51,text/html
https://www.nytimes.com/2021/08/20/world/canada/canada-afghanistan-refugees.html,423,77,text/html
https://www.nytimes.com/2019/02/12/world/canada/trudeau-minister-quits.html,278,44,text/html
https://www.nytimes.com/by/vjosa-isai,340,53,text/html
https://www.nytimes.com/2020/07/13/world/canada/trudeau-we-charity-apology.html,313,53,text/html
https://www.nytimes.com/2021/08/27/world/canada/canada-leaders-campaign-pandemic.html,407,61,text/html
https://www.nytimes.com/news-event/canada-election,315,59,text/html
https://www.nytimes.com/wirecutter/reviews/best-thermometer-for-kids-and-adults/,394,273,text/html
https://www.nytimes.com/wirecutter/reviews/best-foam-rollers/,381,267,text/html
https://www.nytimes.com/wirecutter/blog/coronavirus-pulse-oximeter/,124,211,text/html
https://www.nytimes.com/wirecutter/reviews/best-cloth-face-masks/,754,427,text/html
https://www.nytimes.com/wirecutter/reviews/best-light-therapy-lamp/,298,255,text/html
https://www.nytimes.com/wirecutter/reviews/best-blood-pressure-monitors-for-home-use/,367,261,text/html
